drug_code,code_status,약품명,구분,성분명KR,성분명EN,복합단일,효능,제조판매사,총수량,제형,포장,첨가제,전문일반,마약구분,ATC번호,대분류,중분류,소분류,급여구분,보험코드,보험약가,통당단가,구입단가,전월재고,유효기한,보관방법,보관위치,입고일자,상태,비고
,NOCODE,칸타칸정16mg,경구제,칸데사르탄실렉세틸,Candesartan Cilexetil,단일제,,(주)셀트리온제약,100,정제,병,"유당수화물,폴리에틸렌글리콜,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,옥수수전분,히드록시프로필셀룰로오스,적색산화철",전문의약품,일반,C09CA06,심혈관계,레닌-안지오텐신계 작용제,안지오텐신 II 차단제(단일),급여,,,0,0,0,,,,,중지,
,NOCODE,칸타칸정8mg,경구제,칸데사르탄실렉세틸,Candesartan Cilexetil,단일제,,(주)셀트리온제약,100,정제,병,"유당수화물,폴리에틸렌글리콜6000,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,옥수수전분,히드록시프로필셀룰로오스,적색산화철",전문의약품,일반,C09CA06,심혈관계,레닌-안지오텐신계 작용제,안지오텐신 II 차단제(단일),급여,,,0,0,0,,,,,중지,
,NOCODE,칼론정,경구제,아플로쿠알론,Afloqualone,단일제,,신풍제약(주),30,정제,병,"미결정셀룰로오스 102,스테아르산마그네슘,옥수수전분,오파드라이파란색(02B605001),D-만니톨,히드록시프로필셀룰로오스",전문의약품,일반,M03BX,근골격계,근이완제,중추성 근이완제,급여,,,0,0,0,,,,,중지,
CFO,CODE,칼페온정,경구제,탄산칼슘 95%과립/콜레칼시페롤농축분말,Calcium Carbonate Granules 95%/Cholecalciferol Concentrate Powder,복합제,,(주)이든파마,90,정제,병,"미결정셀룰로오스,오파드라이II녹색(85A610003),스테아르산마그네슘,카르나우바납,카르복시메틸셀룰로오스칼슘,히드록시프로필셀룰로오스",일반의약품,일반,A12AX,소화관 및 대사,무기질 보충제,칼슘제,급여,628902310,,7650,85,718,2028-11-02,실온,,,사용,
,NOCODE,캘코트정6mg,경구제,데플라자코트(미분화),Deflazacort Micronized,단일제,,(주)한독,100,정제,병,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,옥수수전분",전문의약품,일반,H02AB13,전신 호르몬제(성호르몬·인슐린 제외),전신 코르티코스테로이드,전신 코르티코스테로이드(단일),급여,,,0,0,0,,,,,중지,
KLOW,CODE,케이로우현탁액20mL,경구제,폴리스티렌설폰산칼슘,Calcium Polystyrene Sulfonate,단일제,,(주)퍼슨,20,현탁액,포,"시트르산수화물,조합향료(요구르트향SJ-AG(1801126)),소르빈산칼륨,잔탄검,이소말트,시트르산나트륨수화물,수크랄로오스,미결정셀룰로오스ㆍ카르복시메틸셀룰로오스나트륨,정제수",전문의약품,일반,V03AE01,기타,기타 모든 치료 제제,기타 모든 치료 제제,급여,657401371,,13960,698,230,2028-04-16,실온,,,사용,
KMRM500,CODE,케이마릴엠정2/500mg,경구제,글리메피리드/메트포르민염산염,Glimepiride/Metformin Hydrochloride,복합제,,(주)경보제약,30,정제,병,"미결정셀룰로오스,크로스포비돈,히프로멜로오스,유당수화물,폴리에틸렌글리콜6000,산화티탄,포비돈,스테아르산마그네슘,탤크,전분글리콜산나트륨",전문의약품,일반,A10BD02,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,665001530,,5010,167,60,2027-03-05,실온,,,사용,
KMTSR,CODE,케이메트서방정,경구제,메트포르민염산염,Metformin Hydrochloride,단일제,,(주)경보제약,300,정제,병,"히프로멜로오스,스테아르산마그네슘,카보머,히드록시프로필셀룰로오스",전문의약품,일반,A10BA02,소화관 및 대사,당뇨병 치료제,경구용 혈당강하제,급여,665002760,,30300,101,326,2027-02-05,실온,,,사용,
KBSTZ100,CODE,케이비스타졸서방캡슐100mg,경구제,실로스타졸,Cilostazol,단일제,,(주)경보제약,30,캡슐,병,"에틸셀룰로오스,미결정셀룰로오스,시트르산,메타아크릴산·메타아크릴산메틸공중합체(1:2),스테아르산마그네슘,폴리소르베이트 80,카라기난,캡슐",전문의약품,일반,B01AC23,혈액 및 조혈기관,항혈전제,항혈전제,급여,665002660,,13350,445,216,2027-08-25,실온,,,사용,
SK-CAB,CODE,케이캡정50mg,경구제,테고프라잔,Tegoprazan,단일제,,에이치케이이노엔(주),30,정제,병,"크로스카르멜로오스나트륨,오파드라이II분홍색(85F240134),미결정셀룰로오스,콜로이드성이산화규소,스테아르산마그네슘,D-만니톨,히드록시프로필셀룰로오스",전문의약품,일반,A02BC09,소화관 및 대사,위산 관련 질환 치료제,소화성 궤양·역류질환 치료제,급여,640007270,,38970,1299,1775,2028-11-04,실온,,,사용,
K-CT,CODE,케이콘틴서방정,경구제,염화칼륨,Potassium Chloride,단일제,,동광제약(주),200,정제,병,"히드록시에칠셀룰로오스,오파드라이Y-1R-2540,젤라틴,스테아르산마그네슘,탤크,세토스테아릴알콜,히드록시프로필셀룰로오스",전문의약품,일반,A12BA01,소화관 및 대사,무기질 보충제,칼륨제,급여,645905140,,18800,94,1228,2028-03-23,실온/차광,,,사용,
,NOCODE,케프라엑스알서방정500mg,경구제,레비티라세탐,Levetiracetam,단일제,,한국유씨비제약(주),30,정제,병,"오파드라이흰색(85F18422),히프로멜로오스,폴리에틸렌글리콜6000,콜로이드성이산화규소,스테아르산마그네슘",전문의약품,일반,N03AX14,신경계,항전간제,항전간제,급여,,,0,0,0,,,,,중지,
,NOCODE,코니솔론정4mg-동일성분 메치론,경구제,확인필요,확인필요,단일제,,확인필요,30,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
CODR,CODE,코다론정,경구제,아미오다론염산염,Amiodarone Hydrochloride,단일제,,(주)한독,30,정제,PTP,"폴리비닐피롤리돈 K90,유당수화물,스테아르산마그네슘,경질무수규산,옥수수전분,정제수",전문의약품,일반,C01BD01,심혈관계,심장 치료제,항부정맥제(I·III군),급여,652101250,,5700,190,200,2027-05-28,실온/차광,,,사용,
SCODNLSR2,CODE,코데날시럽,경구제,디히드로코데인타르타르산염/dl-메틸에페드린염산염/클로르페니라민말레산염/염화암모늄,Dihydrocodeine Tartrate/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Ammonium Chloride,복합제,,삼아제약(주),20,,포,"시트르산수화물,D-소르비톨 액,메틸파라벤,밀크크림바닐라향51242,수크랄로스,프로필파라벤,체리후레바,시트르산나트륨수화물,적색 40호,정제수",전문의약품,한외마약,R05FA02,호흡기계,진해거담제,진해거담 복합제,급여,,,0,0,0,,,,,중지,
CDNSU,CODE,코데날액1000ml,경구제,디히드로코데인타르타르산염/dl-메틸에페드린염산염/구아이페네신/클로르페니라민말레산염,Dihydrocodeine Tartrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Chlorpheniramine Maleate,복합제,,삼아제약(주),1000,액제,병,"사이클로덱스트린시럽,수산화나트륨,박하유,메틸파라벤,에데트산나트륨수화물,프로필파라벤,에탄올(95),수크랄로스,D-소르비톨액,아세설팜칼륨,오렌지엣센스(O-8083),정제수",전문의약품,한외마약,R05FA02,호흡기계,진해거담제,진해거담 복합제,급여,645701141,,8000,8,3405,2029-01-17,실온,,,사용,
CDNSU5,CODE,코데날액500ml,경구제,디히드로코데인타르타르산염/dl-메틸에페드린염산염/구아이페네신/클로르페니라민말레산염,Dihydrocodeine Tartrate/DL-Methylephedrine Hydrochloride/Guaifenesin/Chlorpheniramine Maleate,복합제,,삼아제약(주),1,액제,통,"사이클로덱스트린시럽,수산화나트륨,박하유,메틸파라벤,에데트산나트륨수화물,프로필파라벤,에탄올(95),수크랄로스,D-소르비톨액,아세설팜칼륨,오렌지엣센스(O-8083),정제수",전문의약품,한외마약,R05FA02,호흡기계,진해거담제,진해거담 복합제,급여,645701141,,4000,8,8000,2028-04-28,실온,,,휴면,
,NOCODE,코디오살탄정160/12.5mg,경구제,발사르탄/히드로클로로티아지드,Valsartan/Hydrochlorothiazide,복합제,,(주)유한양행,30,정제,병,"오파드라이갈색(85F66815),크로스포비돈,크로스카멜로오스나트륨,스테아르산마그네슘,프로솔브",전문의약품,일반,C09DA03,심혈관계,레닌-안지오텐신계 작용제,안지오텐신 II 차단제(복합),급여,,,0,0,0,,,,,중지,
CFXXRER,CODE,코팩사엑스알서방캡슐37.5mg,경구제,벤라팍신염산염,Venlafaxine Hydrochloride,단일제,,명인제약(주),30,캡슐,병,"라우릴황산나트륨,에틸셀룰로오스,히프로멜로오스,스테아르산마그네슘,디에틸프탈레이트,구형백당,탤크,캡슐",전문의약품,일반,N06AX16,신경계,정신활성제,항우울제,급여,651903250,,8190,273,270,2026-12-05,실온,,,사용,
CHNS,CODE,코포나시럽20mL,경구제,디히드로코데인타르타르산염/dl-메틸에페드린염산염/클로르페니라민말레산염/염화암모늄,Dihydrocodeine Tartrate/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Ammonium Chloride,복합제,,주식회사제뉴원사이언스,20,시럽제,포,"시트르산수화물,이성화당,D-소르비톨 액,메틸파라벤,밀크크림바닐라향51242,수크랄로스,프로필파라벤,체리후레바,에탄올(95),시트르산나트륨수화물,적색40호,정제수,아세설팜칼륨",전문의약품,한외마약,R05FA02,호흡기계,진해거담제,진해거담 복합제,급여,671704212,,4000,200,1250,2028-02-05,실온,,,사용,
COUCHSY2,CODE,코푸시럽,경구제,확인필요,확인필요,단일제,,확인필요,12,,포,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,2376,198,0,,,,,중지,
COUGH,CODE,코푸정,경구제,디히드로코데인타르타르산염/구아이페네신/dl-메틸에페드린염산염/클로르페니라민말레산염,Dihydrocodeine Tartrate/Guaifenesin/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate,복합제,,(주)유한양행,1000,정제,병,"미결정셀룰로오스,황색203호알루미늄레이크,황색5호  알루미늄레이크,스테아르산마그네슘,인산수소칼슘수화물,전분글리콜산나트륨",전문의약품,한외마약,R05FA02,호흡기계,진해거담제,진해거담 복합제,급여,642102300,,26000,26,2749,2027-11-18,실온,,,사용,
,NOCODE,코푸진시럽 /코푸시럽으로변경,경구제,확인필요,확인필요,단일제,,확인필요,20,,포,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,코푸투스정,경구제,레보드로프로피진,Levodropropizine,단일제,,신풍제약(주),300,정제,병,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,전분글리콜산나트륨",전문의약품,일반,R05DB27,호흡기계,진해거담제,진해제,급여,,,0,0,0,,,,,중지,
SCLN,CODE,콜리날연질캡슐,경구제,콜린알포세레이트,Choline Alfoscerate,단일제,,영진약품(주),90,정제,PTP,"에틸바닐린,젤라틴,산화티탄,황색산화철,부분탈수유동소르비톨,농글리세린,정제수",전문의약품,일반,N07AX02,신경계,기타 신경계 약물,부교감신경흥분제(콜린성 약물),급여,,,0,0,0,,,,,중지,
,NOCODE,콜리날정,경구제,콜린알포세레이트,Choline Alfoscerate,단일제,,영진약품(주),90,정제,PTP,"폴리에틸렌글리콜4000,저치환도히드록시프로필셀룰로오스,미결정셀룰로오스(101),이산화규소,메타규산알루민산마그네슘,탭쉴드 노란색 99Y503,스테아르산마그네슘,콜로이드성이산화규소,미결정셀룰로오스(102),탭쉴드 흰색 11W653",전문의약품,일반,N07AX02,신경계,기타 신경계 약물,부교감신경흥분제(콜린성 약물),급여,,,0,0,0,,,,,중지,
CLAT10,CODE,콜리아틴시럽10mL,경구제,콜린알포세레이트,Choline Alfoscerate,단일제,,알리코제약(주),30,시럽제,포,"시트르산수화물,D-소르비톨 액,소르빈산칼륨,자일리톨,시트르산나트륨수화물,혼합과일향91314,정제수",전문의약품,일반,N07AX02,신경계,기타 신경계 약물,부교감신경흥분제(콜린성 약물),급여,656004991,,5230,523,1258,2028-08-31,실온,,,사용,
,NOCODE,콜린맥스연질캡슐400mg,경구제,콜린알포세레이트,Choline Alfoscerate,단일제,,코스맥스파마(주),90,캡슐,PTP,"에틸바닐린,젤라틴,황색산화철,산화티탄,소르비톨소르비탄 액,농글리세린,정제수",전문의약품,일반,N07AX02,신경계,기타 신경계 약물,부교감신경흥분제(콜린성 약물),급여,,,0,0,0,,,,,중지,
CHLCRT,CODE,콜린세레이트정,경구제,콜린알포세레이트,Choline Alfoscerate,단일제,,(주)비보존제약,90,정제,PTP,"에틸셀룰로오스,크로스카르멜로오스나트륨,글리세릴베헤네이트,메타규산알루민산마그네슘,황색산화철,산화티탄,스테아르산마그네슘,백당지방산에스테르,탤크,폴리비닐알코올",전문의약품,일반,N07AX02,신경계,기타 신경계 약물,부교감신경흥분제(콜린성 약물),급여,658203800,,44280,492,1376,2028-07-14,실온,,,사용,
CCH,CODE,콜킨정,경구제,콜키신,Colchicine,단일제,,한국유나이티드제약(주),100,정제,병,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,혼합색소 노란색(PB-120029),경질무수규산",전문의약품,일반,M04AC01,근골격계,통풍 치료제,통풍 치료제,급여,644304080,,7500,75,182,2027-02-07,실온,,,사용,
SCOBLOC1,CODE,콩브럭정1.25mg,경구제,비소프롤롤푸마르산염,Bisoprolol Fumarate,단일제,,에리슨제약(주),30,정제,병,"무수인산수소칼슘,미결정셀룰로오스,크로스포비돈,콜로이드성이산화규소,스테아르산마그네슘,오파드라이노란색(03F42183),옥수수전분",전문의약품,일반,C07AB07,심혈관계,베타차단제,베타차단제,급여,620500120,,2460,82,633.5,2028-10-26,실온,,,사용,
CONCR,CODE,콩코르정2.5mg,경구제,비소프롤롤푸마르산염,Bisoprolol Fumarate,단일제,,머크(주),30,정제,PTP,"무수인산수소칼슘,디메치콘100,크로스포비돈,미결정셀룰로오스,폴리에틸렌글리콜400,무수콜로이드성이산화규소,산화티탄E171,스테아르산마그네슘,옥수수전분,히드록시프로필메칠셀룰로오스 2910/15",전문의약품,일반,C07AB07,심혈관계,베타차단제,베타차단제,급여,661700390,,3600,120,66.5,2027-07-16,실온,,,사용,
CONCOR5,CODE,콩코르정5mg,경구제,비소프롤롤푸마르산염,Bisoprolol Fumarate,단일제,,머크(주),100,정제,PTP,"무수인산수소칼슘,디메치콘100,미결정셀룰로오스,크로스포비돈,폴리에틸렌글리콜400,무수콜로이드성이산화규소,산화티탄E171,황색산화제이철E172,스테아르산마그네슘,옥수수전분,히드록시프로필메칠셀룰로오스 2910/15",전문의약품,일반,C07AB07,심혈관계,베타차단제,베타차단제,급여,661700400,,20000,200,168,2027-07-19,실온,,,사용,
SQTAP100,CODE,쿠티아핀정100mg,경구제,쿠에티아핀푸마르산염,Quetiapine Fumarate,단일제,,영진약품(주),100,정제,병,"미결정셀룰로오스,유당수화물,스테아르산마그네슘,포비돈,오파드라이Ⅱ노란색(85F12347),인산수소칼슘수화물,전분글리콜산나트륨",전문의약품,일반,N05AH04,신경계,정신신경용제,항정신병제,급여,,,0,0,0,,,,,중지,
