snapshot_month,drug_code,code_status,약품명,opening_qty,opening_amt,in_qty,in_amt,used_qty,used_amt,disposal_qty,return_qty,closing_qty,closing_amt
2026-04,,NOCODE,코니솔론정4mg-동일성분 메치론,0,0,0,,0,0,0,0,0,
2026-04,CODR,CODE,코다론정,254.5,48355,0,0,16,3040,0,0,238.5,45315
2026-04,SCODNLSR2,CODE,코데날시럽(20mL),0,0,0,0,0,0,0,0,0,
2026-04,CDNSU,CODE,코데날액,2020,16160,0,0,1675,13400,0,0,345,2760
2026-04,CDNSU5,CODE,코데날액 500ml,8000,64000,0,0,0,0,0,0,8000,64000
2026-04,,NOCODE,코디오살탄정160/12.5mg,0,0,0,,0,0,0,0,0,
2026-04,CFXXRER,CODE,"코팩사엑스알서방
캡슐37.5mg",272,74256,0,0,0,0,0,0,272,74256
2026-04,CHNS,CODE,코포나시럽,868,173600,1600,320000,899,179800,0,0,1569,313800
2026-04,COUCHSY2,CODE,코푸시럽(20mL),0,0,0,0,0,0,0,0,0,
2026-04,COUGH,CODE,코푸정,2796,72696,0,0,35,910,0,0,2761,71786
2026-04,,NOCODE,코푸진시럽(20mL) /코푸시럽으로변경,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,코푸투스정,0,0,0,,0,0,0,0,0,
2026-04,SCLN,CODE,콜리날연질캡슐,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,콜리날정,0,0,0,,0,0,0,0,0,
2026-04,CLAT10,CODE,콜리아틴시럽,925,483775,1800,941400,1464,765672,0,0,1261,659503
2026-04,,NOCODE,콜린맥스연질캡슐400mg,0,0,0,,0,0,0,0,0,
2026-04,CHLCRT,CODE,콜린세레이트정,1964,966288,900,442800,919,452148,0,0,1945,956940
2026-04,CCH,CODE,콜킨정,182,13650,0,0,0,0,0,0,182,13650
2026-04,SCOBLOC1,CODE,콩브럭정1.25mg,878.5,72037,0,0,123,10086,0,0,755.5,61951
2026-04,CONCR,CODE,콩코르정2.5mg,127.5,15300,0,0,30,3600,0,0,97.5,11700
2026-04,CONCOR5,CODE,콩코르정5mg,173,34600,0,0,43,8600,0,0,130,26000
2026-04,SQTAP100,CODE,쿠티아핀정100mg,0,0,0,0,0,0,0,0,0,
2026-04,QRAZC,CODE,큐라졸캅셀,1112,876256,0,0,153,120564,0,0,959,755692
2026-04,QROKEL125,CODE,큐로켈정12.5mg,900,123300,600,82200,321,43977,0,0,1179,161523
2026-04,SQRKL25,CODE,큐로켈정25mg,0,0,0,0,0,0,0,0,0,
2026-04,Q-PAM100,CODE,큐팜액100ml,10163,1270375,9100,1137500,10415,1301875,0,0,8848,1106000
2026-04,,NOCODE,큐팜액250ml,0,0,0,,0,0,0,0,0,
2026-04,CLAMOXIN,CODE,크라목신듀오건조시럽,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,크라틴정10mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,크라틴정20mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,크라틴정5mg,0,0,0,,0,0,0,0,0,
2026-04,CREON10000,CODE,크레온캡슐10000/150mg,321,102720,200,64000,180,57600,0,0,341,109120
2026-04,CRO25,CODE,크레온캡슐25000/300mg,191,118420,0,0,0,0,91,100,0,
2026-04,CLMC250,CODE,클래마신정,173,149645,0,0,0,0,0,0,173,149645
2026-04,,NOCODE,클로신정250mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,클로자릴정25mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,타겐에프연질캅셀,0,0,0,,0,0,0,0,0,
2026-04,TNM80,CODE,타나민정80mg,0,0,0,0,0,0,0,0,0,
2026-04,TMRN,CODE,타미린서방정8mg,748,569976,0,0,0,0,0,0,748,569976
2026-04,TMVR75,CODE,타미비어캡슐75mg,240,255120,0,0,0,0,0,140,100,106300
2026-04,STCNE,CODE,타세놀8시간이알서방정,1288,90160,0,0,145,10150,0,0,1143,80010
2026-04,TSNVT,CODE,타스나비타정,515,29870,0,0,30,1740,0,0,485,28130
2026-04,TASNA5,CODE,타스나정500mg,927,46350,1000,40000,30,1500,0,0,1897,94850
2026-04,,NOCODE,타진서방정10/5mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,타진서방정20/10mg,0,0,0,,0,0,0,0,0,
2026-04,STGPR,CODE,타진서방정5/2.5mg,34,25840,0,0,0,0,0,0,34,25840
2026-04,,NOCODE,탐스렌서방캡슐0.2mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,탐스론서방정0.2mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,태극탄산칼슘정,0,0,0,,0,0,0,0,0,
2026-04,TMBCOR5,CODE,탬보코정50mg,295,50150,0,0,52,8840,0,0,243,41310
2026-04,,NOCODE,테넬리아엠서방정10/500mg,0,0,0,,0,0,0,0,0,
2026-04,STNLIA2,CODE,테넬리아정20mg,364,266448,0,0,30,21960,0,0,334,244488
2026-04,TNFV,CODE,테노포버정,60,127740,0,0,0,0,0,0,60,127740
2026-04,,NOCODE,테라루신정2mg,0,0,0,,0,0,0,0,0,
2026-04,TRST2,CODE,테레신정2mg,139,49484,0,0,56,19936,0,0,83,29548
2026-04,,NOCODE,텔미로탄정40mg/텔미정40 대체(23/11/15입고),0,0,0,,0,0,0,0,0,
2026-04,TMR40,CODE,텔미린정40mg,765,325890,0,0,75,31950,0,0,690,293940
2026-04,TMR80,CODE,텔미린정80mg,372,212784,0,0,30,17160,0,0,342,195624
2026-04,,NOCODE,텔미정40mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,텔미정80mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,텔미칸플러스정40/12.5mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,텔미큐어정40mg,0,0,0,,0,0,0,0,0,
2026-04,TMCR80,CODE,텔미큐어정80mg,0,0,0,0,0,0,0,0,0,
2026-04,TMCRP40,CODE,텔미큐어플러스정40/12.5mg,58,21170,0,0,0,0,58,0,0,
2026-04,TRS5,CODE,토르신정5mg,1025.5,133315,0,0,136.5,17745,0,0,889,115570
2026-04,,NOCODE,토비애즈서방정4mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,토이드정50mg,0,0,0,,0,0,0,0,0,
2026-04,TOPMAT1,CODE,토파메이트정100밀리그램(토피라메이트),2900.75,2045028.75,0,0,142.75,100638.75,0,0,2758,1944390
2026-04,,NOCODE,토파민정100mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,토피탑정100mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,튜비스정,0,0,0,,0,0,0,0,0,
2026-04,TRL5,CODE,트라린정50mg,162.5,52000,0,0,30,9600,0,0,132.5,42400
2026-04,TRMPSMI,CODE,트라마펜세미정,2596,327096,0,0,460,57960,0,0,2136,269136
2026-04,TRMP,CODE,트라마펜정37.5/325mg,1535,291650,600,114000,665,126350,0,0,1470,279300
2026-04,,NOCODE,트라우밀정,0,0,0,,0,0,0,0,0,
2026-04,TRJTDO,CODE,트라젠타듀오2.5/500mg,0,0,0,0,0,0,0,0,0,
2026-04,TRAJETDU85,CODE,트라젠타듀오2.5/850mg,120,40560,0,0,0,0,120,0,0,
2026-04,,NOCODE,트라젠타정5mg,0,0,0,,0,0,0,0,0,
2026-04,TRST,CODE,트레스탄캡슐,397,157212,180,71280,176,69696,0,0,401,158796
2026-04,,NOCODE,트렌탈서방정400,0,0,0,,0,0,0,0,0,
2026-04,TUC80/5,CODE,트루셋정80/5/12.5mg,60,53280,0,0,0,0,60,0,0,
2026-04,TRTR4,CODE,트루테라정4mg,116,19024,60,9840,120,19680,0,0,56,9184
2026-04,,NOCODE,트루패스정4mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,트리렙탈필름코팅정600mg,0,0,0,,0,0,0,0,0,
2026-04,TRLTSS,CODE,트리렙탈현탁액6%100ml,362,64074,200,35400,105,18585,0,0,457,80889
2026-04,TRTC2,CODE,트리테이스정2.5mg,100,28500,100,28500,9,2565,0,0,191,54435
2026-04,TRITACE5,CODE,트리테이스정5mg,288,139104,0,0,0,0,0,0,288,139104
2026-04,,NOCODE,트리티코25mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,트리티코50mg,0,0,0,,0,0,0,0,0,
2026-04,TRIHX,CODE,트리헥신정,0,0,0,0,0,0,0,0,0,
2026-04,TRPR,CODE,티로프람정,0,0,0,0,0,0,0,0,0,
2026-04,TRPT,CODE,티로핀정,2384,274160,0,0,116,13340,0,0,2268,260820
2026-04,,NOCODE,티자리드정1mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,파로세닌정20mg,0,0,0,,0,0,0,0,0,
2026-04,PCCCM,CODE,파마탄산칼슘500mg,299,8970,0,0,0,0,0,0,299,8970
2026-04,,NOCODE,파모텍스정20mg,0,0,0,,0,0,0,0,0,
2026-04,PAMO,CODE,파모텐정20mg,3058,577962,0,0,1021,192969,0,0,2037,384993
2026-04,,NOCODE,파이콤파2mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,파이콤파4mg,0,0,0,,0,0,0,0,0,
2026-04,SPKN0.25,CODE,파키놀정0.25mg,202,34542,0,0,60,10260,0,0,142,24282
2026-04,SPAKINOL1,CODE,파키놀정1mg,270,119070,0,0,0,0,270,0,0,
2026-04,,NOCODE,팍스로비드,0,0,0,,0,0,0,0,0,
2026-04,SPXLCR12,CODE,팍실CR정12.5mg,115,51520,0,0,90,40320,0,0,25,11200
2026-04,,NOCODE,판토라인정20mg,0,0,0,,0,0,0,0,0,
2026-04,PTK20,CODE,판토케이정20mg,190,95760,150,75600,90,45360,0,0,250,126000
2026-04,PLD2,CODE,팔로델정,0,0,30,5190,5,865,0,0,25,4325
2026-04,PSR250,CODE,팜시론정,105,402885,0,0,20,76740,0,0,85,326145
2026-04,,NOCODE,팜크린정250mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,팜톡연질캡슐10mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,퍼킨씨알정정50-200mg,0,0,0,,0,0,0,0,0,
2026-04,PKNT,CODE,퍼킨정25-100mg,910,67340,0,0,172.5,12765,0,0,737.5,54575
2026-04,PKNT22,CODE,퍼킨정25-250mg,713,127627,0,0,0,0,0,0,713,127627
2026-04,,NOCODE,페노렌캡슐200mg,0,0,0,,0,0,0,0,0,
2026-04,PND,CODE,페니드정10mg,305.5,52240.5,0,0,127.5,21802.5,0,0,178,30438
2026-04,PNRM,CODE,페니라민정2mg,4117.5,61762.5,0,0,90.5,1357.5,0,0,4027,60405
2026-04,,NOCODE,페리돌정1.5mg,0,0,0,,0,0,0,0,0,
2026-04,FEBURIC40,CODE,페브릭정40mg,122.5,27072.5,0,0,0,0,0,0,122.5,27072.5
2026-04,,NOCODE,페브릭정80mg,0,0,0,,0,0,0,0,0,
2026-04,PYR500,CODE,페이론캡슐500mg,0,0,0,0,0,0,0,0,0,
2026-04,PILS,CODE,페인리스서방정,500,209000,0,0,0,0,0,0,500,209000
2026-04,PILSSM,CODE,페인리스세미서방정,526,146754,0,0,124,34596,0,0,402,112158
2026-04,FXNDT,CODE,펙소나딘정180mg,1530.5,480577,0,0,45,14130,0,0,1485.5,466447
2026-04,FLT10,CODE,펠로정10mg,826.5,533919,400,258400,210,135660,0,0,1016.5,656659
2026-04,FL5,CODE,펠로정5mg,1280,633600,0,0,60,29700,0,0,1220,603900
2026-04,PTZ20,CODE,펩타졸정20mg,0,0,0,0,0,0,0,0,0,
2026-04,PLBTS,CODE,포리부틴서방정,491,108511,0,0,0,0,0,0,491,108511
2026-04,PLBT10,CODE,포리부틴정100mg,1604,129924,1000,81000,543,43983,0,0,2061,166941
2026-04,,NOCODE,포시가정10mg/답플로정으로변경,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,폭세틴캅셀10mg,0,0,0,,0,0,0,0,0,
2026-04,FLX4,CODE,폴락스산4g,81,105300,0,0,0,0,0,0,81,105300
2026-04,PLC,CODE,폴리콜정,1142,101638,0,0,180,16020,0,0,962,85618
2026-04,FRC,CODE,푸라칸정150mg,0,0,0,0,0,0,0,0,0,
2026-04,FRN150,CODE,푸로날정150mg,150,365400,150,365400,8,19488,0,150,142,345912
2026-04,FUMT,CODE,푸마티펜정,292,30660,0,0,0,0,0,0,292,30660
2026-04,PRDXC11,CODE,프라닥사캡슐110mg,84,97944,60,69960,60,69960,0,0,84,97944
2026-04,PRDXC15,CODE,프라닥사캡슐150mg,180,219420,0,0,0,0,0,180,0,
2026-04,SPRVIXNT,CODE,프라빅센정,1073,1041883,600,582600,603,585513,0,0,1070,1038970
2026-04,,NOCODE,프레갈캡슐150mg,0,0,0,,0,0,0,0,0,
2026-04,PRRC150,CODE,프레리카캡슐150mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,프레리카캡슐75mg,0,0,0,,0,0,0,0,0,
2026-04,PRBL3,CODE,프레발린캡슐300mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,프레탈정100mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,프로나드정5mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,프로베라정10mg,0,0,0,,0,0,0,0,0,
2026-04,PRVT,CODE,프로베정,0,0,0,0,0,0,0,0,0,
2026-04,SPRCRLAN5,CODE,프로코라란정5mg,108,123444,0,0,0,0,0,0,108,123444
2026-04,PROFN3,CODE,프로페논정300mg,475,195700,0,0,0,0,0,0,475,195700
2026-04,PRUCALO,CODE,프루칼로정2mg,341,450120,0,0,0,0,0,341,0,
2026-04,,NOCODE,프리비투스현탁액,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,프리솔론정,0,0,0,,0,0,0,0,0,
2026-04,FLG10,CODE,플로가정10mg,1163.5,457255.5,0,0,14.5,5698.5,0,0,1149,451557
2026-04,,NOCODE,플루테칸정150mg,0,0,0,,0,0,0,0,0,
2026-04,FNF,CODE,피나스테아정5mg,432,268704,0,0,122,75884,0,0,310,192820
2026-04,PMSRSPRD05,CODE,피엠에스리스페리돈정0.5mg,574,107912,0,0,241.5,45402,0,0,332.5,62510
2026-04,PMSPRBL3,CODE,피엠에스프레가발린캡슐300mg,133,115045,0,0,0,0,0,0,133,115045
2026-04,,NOCODE,피오딘정,0,0,0,,0,0,0,0,0,
2026-04,PKMEZ,CODE,피케이멜즈정,435.5,45292,0,0,0,0,0,0,435.5,45292
2026-04,PTST2,CODE,피타스틴정2밀리그램,600,304200,0,0,0,0,0,0,600,304200
2026-04,,NOCODE,하이그로톤정25mg,0,0,0,,0,0,0,0,0,
2026-04,HINC,CODE,하이네콜정,2000,328000,0,0,0,0,0,0,2000,328000
2026-04,,NOCODE,하이도네정10mg,0,0,0,,0,0,0,0,0,
2026-04,HYDN5,CODE,하이도네정5mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,하이라제정/사용저조로 인해 폐기,0,0,0,,0,0,0,0,0,
2026-04,HIST,CODE,하이스탈정,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,하이페질정10mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,하이페질정5mg,0,0,0,,0,0,0,0,0,
2026-04,HMAMGT,CODE,한미알마게이트정,813,24390,0,0,8,240,0,0,805,24150
2026-04,HMTSOD,CODE,한미탐스오디정0.2mg,803,497860,780,483600,765,474300,0,0,818,507160
2026-04,,NOCODE,한미펠로디핀지속정5mg/사용량저조폐기,0,0,0,,0,0,0,0,0,
2026-04,SPRD5,CODE,한올세프라딘수화물캡슐500mg,130,25220,0,0,18,3492,0,0,112,21728
2026-04,HALOXIN100,CODE,할록신정100mg,209,36784,0,0,0,0,0,0,209,36784
2026-04,HLX200,CODE,할록신정200mg,124,30504,0,0,0,0,124,0,0,
2026-04,HRB,CODE,헤르벤서방정90mg,914.5,167353.5,100,18300,90,16470,0,0,924.5,169183.5
2026-04,HRB30,CODE,헤르벤정30mg,377.5,26425,0,0,15,1050,0,0,362.5,25375
2026-04,,NOCODE,현대발사르탄정160mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,현대발사르탄정80mg,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,현대클로피도그렐정75mg,0,0,0,,0,0,0,0,0,
2026-04,SHDTSLSHCP,CODE,현대탐스로신염삼염캡슐,0,0,0,0,0,0,0,0,0,
2026-04,TNM25,CODE,현대테놀민정25mg,1165,109510,0,0,30,2820,0,0,1135,106690
2026-04,TNM5,CODE,현대테놀민정50mg,691,96740,0,0,0,0,0,0,691,96740
2026-04,PRGBL25,CODE,현대프레가발린정25mg,549.5,96162.5,300,70200,180,31500,0,0,669.5,117162.5
2026-04,GLDC,CODE,환인그란닥신정50mg,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,환인벤즈트로핀정1mg,0,0,0,,0,0,0,0,0,
2026-04,WIACPRST,CODE,환인아캄프로세이트정,766,101878,0,0,0,0,0,0,766,101878
2026-04,,NOCODE,환인염산이미프라민염산염25mg,0,0,0,,0,0,0,0,0,
2026-04,HDTON,CODE,환인히단토인정100mg,52.25,2142.25,0,0,0,0,0,0,52.25,2142.25
2026-04,FLSN,CODE,후라시닐정,841,61393,0,0,14,1022,0,0,827,60371
2026-04,,NOCODE,후루덱스서방정,0,0,0,,0,0,0,0,0,
2026-04,FERRUMKID,CODE,훼럼키드액,200,34600,0,0,0,0,0,0,200,34600
2026-04,FRB-U,CODE,훼로바유서방정,7871,732003,0,0,361,33573,0,0,7510,698430
2026-04,5DSS5,CODE,대한5%포도당가생리식염액 500ml/백,29,39005,40,53800,24,32280,0,0,45,60525
2026-04,7DSKNA,CODE,대한5%포도당가칼륨나트륨주3호 500mL/백,52,58084,60,67020,53,59201,0,0,59,65903
2026-04,50%DW100,CODE,대한50%포도당주_(50g/100mL/병(PP)),9,11943,0,0,4,5308,0,0,5,6635
2026-04,7NS1,CODE,대한멸균생리식염수1000ml(백),32,51040,10,15950,19,30305,0,0,23,36685
2026-04,,NOCODE,대한멸균생리식염수100ml/20개(병),0,0,0,,0,0,0,0,0,
2026-04,NSS5,CODE,대한멸균생리식염수500ml(백),62,80600,120,156000,125,162500,0,0,57,74100
2026-04,7DW1000,CODE,대한멸균증류수1000ml/백(주사용수),10,14610,0,0,0,0,0,0,10,14610
2026-04,10DWN5,CODE,대한포도당주사액(10%)500ml,23,32913,0,0,0,0,5,0,18,25758
2026-04,20DW20,CODE,대한포도당주사액(20%)20ml (PP),47,13207,50,14050,0,0,47,0,50,14050
2026-04,5D/W10,CODE,대한포도당주사액(5%)1000ml,11,17809,0,0,0,0,0,0,11,17809
2026-04,5DW500,CODE,대한포도당주사액(5%)500ml,13,18005,20,27700,6,8310,0,0,27,37395
2026-04,JW500,CODE,중외0.45%염화나트륨주사액_(2.25g/500mL),15,19335,0,0,0,0,0,0,15,19335
2026-04,7GLCCACL,CODE,중외글루콘산칼슘주사액,42,24486,0,0,0,0,0,0,42,24486
2026-04,NS1,CODE,중외엔에스주사생리식염100ml(백),375,399375,550,585750,479,510135,0,0,446,474990
2026-04,NS2,CODE,중외엔에스주사액100ml(PP),0,0,0,0,0,0,0,0,0,
2026-04,HATM500,CODE,하트만덱스액500ml,16,21408,0,0,0,0,0,0,16,21408
2026-04,NS20,CODE,휴온스생리식염주사액20ml/50PP,149,40528,500,136000,178,48416,0,0,471,128112
2026-04,HW20,CODE,휴온스주사용증류수20ml/50PP,200,42200,0,0,0,0,0,0,200,42200
2026-04,7LENEC,CODE,라이넥 주 2mL,319,2210670,0,0,62,429660,0,0,257,1781010
2026-04,RV,CODE,리브솔주250ml,24,305064,0,0,0,0,0,0,24,305064
2026-04,7MGGR*,CODE,메가그린주(아스코르브산)_(10g/20mL),82,162360,0,0,44,87120,0,0,38,75240
2026-04,7MGNS*,CODE,메가네슘주10%,82,81180,50,49500,44,43560,0,0,88,87120
2026-04,7MGVTSX*,CODE,메가비타식스,125,45375,0,0,44,15972,0,0,81,29403
2026-04,2002,CODE,안타솔주250ml,30,276000,0,0,4,36800,0,0,26,239200
2026-04,YZTNA560,CODE,와이즈티엔에이페리주560ml,19,585200,0,0,0,0,0,0,19,585200
2026-04,7WNFPR10,CODE,위너프페리주1085ml,26,1042600,52,2085200,46,1844600,0,0,32,1283200
2026-04,7GCBBON*,CODE,지씨비본주,75,33000,0,0,39,17160,0,0,36,15840
2026-04,7GCVTOT*,CODE,지씨비타일이주,122,174460,0,0,4,5720,0,0,118,168740
2026-04,7GCTTO*,CODE,지씨타치온600mg,18,69300,0,0,0,0,0,0,18,69300
2026-04,7FRSTM*,CODE,푸르설타민주,77,203280,0,0,39,102960,0,0,38,100320
2026-04,7HSPG*,CODE,히시파겐씨주20ml,45,163350,0,0,0,0,0,0,45,163350
2026-04,GTRCCR,CODE,겐트리손크림 20g,0,0,0,0,0,0,0,0,0,
2026-04,ACLVCR,CODE,국제아시클로버크림 5g,8,15832,0,0,1,1979,0,0,7,13853
2026-04,NIDC20,CODE,나이드크림(20g),0,0,0,0,0,0,0,0,0,
2026-04,NSNXNSSRY,CODE,나조넥스나잘스프레이(140회/통),4,42532,3,31899,2,21266,0,0,5,53165
2026-04,NATESTO,CODE,나테스토나잘겔,0,0,0,0,0,0,0,0,0,
2026-04,NESP,CODE,네스프프리필드시린지30,0,0,0,0,0,0,0,0,0,
2026-04,NBPRXSOL,CODE,노비프록스액1.5% 100g,5,35000,0,0,1,7000,0,0,4,28000
2026-04,NSPPT10,CODE,노스판패취10μg/h,0,0,0,0,0,0,0,0,0,
2026-04,NSPPT20,CODE,노스판패취20μg/h,0,0,0,0,0,0,0,0,0,
2026-04,NSPPT5,CODE,노스판패취5μg/h,5,26240,8,41984,6,31488,0,0,7,36736
2026-04,NZRSOL2,CODE,니조랄2%액100ml,0,0,0,0,0,0,0,0,0,
2026-04,DIPTCR,CODE,다이펜탈크림,4,14696,0,0,0,0,0,0,4,14696
2026-04,DMTSNL,CODE,더마톱액0.25%20ml,0,0,0,0,0,0,0,0,0,
2026-04,DMTOG,CODE,더마톱연고0.25%25mg,3,4779,0,0,0,0,0,0,3,4779
2026-04,DMVTSOL,CODE,더모베이트액25ml,3,4119,0,0,0,0,0,0,3,4119
2026-04,,NOCODE,더모베이트연고,0,0,0,,0,0,0,0,0,
2026-04,DMFIXCM3,CODE,더모픽스크림(30g),4,21888,0,0,1,5472,0,0,3,16416
2026-04,DSN005,CODE,데소나로션0.05% 110g,6,31014,0,0,0,0,0,0,6,31014
2026-04,,NOCODE,데소나비액10ml,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,데스원로션0.0.5% 110ml,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,데옥손로오숀0.25%(생산중단->에스파손),0,0,0,,0,0,0,0,0,
2026-04,DCLXSU,CODE,둘코락스좌약,722,139346,500,96500,335,64655,0,0,887,171191
2026-04,DRTSONIT,CODE,듀라티얼즈안연고 3.5g/개,5,12035,0,0,0,0,0,0,5,12035
2026-04,SDRGSDTNSP12,CODE,듀로제식디트랜스12μg/5.25,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,듀로제식디트랜스패취50μg/h ★마약/7.5입고,0,0,0,,0,0,0,0,0,
2026-04,DGTDR,CODE,디겐타점안액5ml,2,4600,0,0,0,0,0,0,2,4600
2026-04,DQASED,CODE,디쿠아스점안액3% 5ml,0,0,0,0,0,0,0,0,0,
2026-04,CMT40,CODE,라이트올론점안액0.1%6ml,12,75384,0,0,2,12564,0,0,10,62820
2026-04,SLTFLEYE,CODE,라이트플론티점안액6ml,7,14854,0,0,2,4244,0,0,5,10610
2026-04,LITEHA,CODE,라이트히알점안액0.1%6ml,15,39960,0,0,2,5328,0,0,13,34632
2026-04,LTCRZMGLN,CODE,락티케어제마지스20g,1,3312,0,0,0,0,0,0,1,3312
2026-04,LACTZM60,CODE,락티케어제마지스로션0.25%60g,2,19852,0,0,0,0,0,0,2,19852
2026-04,RBEED,CODE,레바아이점안액2%,0,0,180,71280,84,33264,0,0,96,38016
2026-04,,NOCODE,레보스타점안액,0,0,0,,0,0,0,0,0,
2026-04,RSTSEDP,CODE,레스타시스점안액0.05%(1회용),30,25980,0,0,0,0,0,0,30,25980
2026-04,LCRNL,CODE,로세릴네일라카3ml,4,55508,0,0,0,0,0,0,4,55508
2026-04,RSDGL5,CODE,로시덴겔50g,18,33300,20,37000,4,7400,0,0,34,62900
2026-04,RNVTNS,CODE,리노벤트비액15ml,0,0,0,0,0,0,0,0,0,
2026-04,RIVAPC5,CODE,리바그민패취5/30매,32,41056,0,0,0,0,32,0,0,
2026-04,,NOCODE,리셀톤패취5,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,리포직이디오점안겔/생산중단,0,0,0,,0,0,0,0,0,
2026-04,RPGG,CODE,리포직점안겔10g,4,20000,0,0,0,0,0,0,4,20000
2026-04,,NOCODE,맥시덱스점안액 5ml,0,0,0,,0,0,0,0,0,
2026-04,MJNCR,CODE,무조날크림15g,6,11370,0,0,0,0,0,0,6,11370
2026-04,,NOCODE,뮤코나액4ml,0,0,0,,0,0,0,0,0,
2026-04,MUECONA5,CODE,뮤코나액5ml,274,452100,430,709500,320,528000,0,0,384,633600
2026-04,VIGELC105,CODE,바이겔크림(105g),2,11114,0,0,0,0,0,0,2,11114
2026-04,VHVRSPM,CODE,바헬바레스피맷(60회)(다회용),0,0,1,39053,0,0,0,0,1,39053
2026-04,VHVRSPMR,CODE,바헬바레스피맷(60회)(리필용),0,0,2,75922,1,37961,0,0,1,37961
2026-04,,NOCODE,박테로신연고(15g),0,0,0,,0,0,0,0,0,
2026-04,BTR15,CODE,박트란연고15g,78,168324,0,0,17,36686,0,0,61,131638
2026-04,VASELLIN,CODE,백색바셀린450g,1,5000,0,0,0,0,0,0,1,5000
2026-04,VGG,CODE,버간점안겔5g,3,30153,0,0,0,0,0,0,3,30153
2026-04,,NOCODE,베아로반연고,0,0,0,,0,0,0,0,0,
2026-04,BTB15,CODE,베타베이트연고(15g),3,2745,0,0,0,0,0,0,3,2745
2026-04,,NOCODE,벤토린네뷸2.5mg,0,0,0,,0,0,0,0,0,
2026-04,VTLEV,CODE,벤토린에보할러,4,11848,0,0,0,0,0,0,4,11848
2026-04,,NOCODE,브로낙점안액,0,0,0,,0,0,0,0,0,
2026-04,BRN5,CODE,브로낙점안액5ml,2,3292,0,0,0,0,0,0,2,3292
2026-04,BRDT,CODE,브리딘티점안액0.15% 5ml,10,71290,0,0,2,14258,0,0,8,57032
2026-04,VGMOXEDR,CODE,비가목스점안액0.5% 5ml,0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,비판텐연고,0,0,0,,0,0,0,0,0,
2026-04,GRUNEY,CODE,산텐가리유니점안액5ml,5,2400,0,0,0,0,0,0,5,2400
2026-04,SBT,CODE,살부톨흡입액1ml,908,898920,0,0,0,0,0,0,908,898920
2026-04,LDMX6,CODE,삼아리도멕스로션(60g),3,24411,0,0,0,0,0,0,3,24411
2026-04,TANTAUM1,CODE,삼아탄툼액100ml,10,13110,0,0,4,5244,0,0,6,7866
2026-04,CTRPER,CODE,세트락살플러스점이액_(10mL),0,0,0,0,0,0,0,0,0,
2026-04,,NOCODE,수란트라크림1%,0,0,0,,0,0,0,0,0,
2026-04,,NOCODE,스타그민패취10mg,0,0,0,,0,0,0,0,0,
2026-04,SMZCR,CODE,실마진1%크림500g,1,22000,0,0,0,0,0,0,1,22000
2026-04,,NOCODE,씨프로신에이치씨점이현탁액7ml,0,0,0,,0,0,0,0,0,
2026-04,ANR62.5,CODE,아노로62.5엘립타750mg(30회),0,0,0,0,0,0,0,0,0,
2026-04,ADVTOINT,CODE,아드반탄연고,3,7203,0,0,0,0,0,0,3,7203
